Trade #,Type,Signal,Date/Time,Price,Contracts,Profit NONE,Profit %,Cum. Profit NONE,Cum. Profit %,Run-up NONE,Run-up %,Drawdown NONE,Drawdown %
192,Entry Long,Long,2019-10-03 00:00,180.24,688.3783,-977.15,-0.79,113003.00,-0.79,237.37,0.19,1104.97,0.89
192,Exit Long,Short,2019-10-03 04:00,179.09,688.3783,-977.15,-0.79,113003.00,-0.79,237.37,0.19,1104.97,0.89
193,Entry Short,Short,2019-10-03 04:00,179.09,687.3383,957.19,0.78,113960.20,0.78,7750.21,6.3,628.45,0.51
193,Exit Short,Long,2019-10-07 16:00,177.43,687.3383,957.19,0.78,113960.20,0.78,7750.21,6.3,628.45,0.51
194,Entry Long,Long,2019-10-07 16:00,177.43,699.1583,-2219.10,-1.79,111741.09,-1.79,13344.78,10.76,4022.31,3.24
194,Exit Long,Short,2019-10-17 00:00,174.52,699.1583,-2219.10,-1.79,111741.09,-1.79,13344.78,10.76,4022.31,3.24
195,Entry Short,Short,2019-10-17 00:00,174.52,698.1008,-979.18,-0.8,110761.91,-0.8,14617.61,12,3190.94,2.62
195,Exit Short,Long,2019-10-25 16:00,175.66,698.1008,-979.18,-0.8,110761.91,-0.8,14617.61,12,3190.94,2.62
196,Entry Long,Long,2019-10-25 16:00,175.66,689.1044,5946.86,4.91,116708.77,4.92,15124.64,12.49,1372.52,1.13
196,Exit Long,Short,2019-11-14 16:00,184.56,689.1044,5946.86,4.91,116708.77,4.92,15124.64,12.49,1372.52,1.13
197,Entry Short,Short,2019-11-14 16:00,184.56,687.0622,71.07,0.06,116779.84,0.06,4638.76,3.66,1565.42,1.23
197,Exit Short,Long,2019-11-17 12:00,184.18,687.0622,71.07,0.06,116779.84,0.06,4638.76,3.66,1565.42,1.23
198,Entry Long,Long,2019-11-17 12:00,184.18,688.788,-1436.06,-1.13,115343.78,-1.13,1220.44,0.96,1700.02,1.34
198,Exit Long,Short,2019-11-18 12:00,182.37,688.788,-1436.06,-1.13,115343.78,-1.13,1220.44,0.96,1700.02,1.34
199,Entry Short,Short,2019-11-18 12:00,182.37,687.8214,17371.33,13.85,132715.11,13.86,34929.79,27.85,458.62,0.37
199,Exit Short,Long,2019-11-29 16:00,156.86,687.8214,17371.33,13.85,132715.11,13.86,34929.79,27.85,458.62,0.37
200,Entry Long,Long,2019-11-29 16:00,156.86,910.3405,-2633.88,-1.84,130081.23,-1.85,566.55,0.4,2710.67,1.9
200,Exit Long,Short,2019-11-29 20:00,154.20,910.3405,-2633.88,-1.84,130081.23,-1.85,566.55,0.4,2710.67,1.9
201,Entry Short,Short,2019-11-29 20:00,154.20,909.1216,2992.23,2.13,133073.45,2.14,9940.65,7.09,1059.72,0.76
201,Exit Short,Long,2019-12-08 16:00,150.68,909.1216,2992.23,2.13,133073.45,2.14,9940.65,7.09,1059.72,0.76
202,Entry Long,Long,2019-12-08 16:00,150.68,950.2003,-1515.56,-1.06,131557.89,-1.06,785.81,0.55,1608.70,1.12
202,Exit Long,Short,2019-12-09 08:00,149.31,950.2003,-1515.56,-1.06,131557.89,-1.06,785.81,0.55,1608.70,1.12
203,Entry Short,Short,2019-12-09 08:00,149.31,948.793,14466.85,10.21,146024.73,10.22,31251.36,22.06,1889.98,1.33
203,Exit Short,Long,2019-12-23 04:00,133.85,948.793,14466.85,10.21,146024.73,10.22,31251.36,22.06,1889.98,1.33
204,Entry Long,Long,2019-12-23 04:00,133.85,1166.0641,-2774.23,-1.78,143250.50,-1.78,46.19,0.03,3591.93,2.3
204,Exit Long,Short,2019-12-23 08:00,131.67,1166.0641,-2774.23,-1.78,143250.50,-1.78,46.19,0.03,3591.93,2.3
205,Entry Short,Short,2019-12-23 08:00,131.67,1164.7729,2439.28,1.59,145689.78,1.59,11253.16,7.34,3318.15,2.16
205,Exit Short,Long,2019-12-29 12:00,129.38,1164.7729,2439.28,1.59,145689.78,1.59,11253.16,7.34,3318.15,2.16
206,Entry Long,Long,2019-12-29 12:00,129.38,1204.0432,163.37,0.1,145853.16,0.1,10346.30,6.64,694.78,0.45
206,Exit Long,Short,2019-12-31 16:00,129.71,1204.0432,163.37,0.1,145853.16,0.1,10346.30,6.64,694.78,0.45
207,Entry Short,Short,2019-12-31 16:00,129.71,1202.454,-835.63,-0.54,145017.52,-0.54,1734.80,1.11,1644.09,1.05
207,Exit Short,Long,2020-01-01 04:00,130.21,1202.454,-835.63,-0.54,145017.52,-0.54,1734.80,1.11,1644.09,1.05
208,Entry Long,Long,2020-01-01 04:00,130.21,1191.605,-1566.33,-1.01,143451.19,-1.01,3267.79,2.11,1832.28,1.18
208,Exit Long,Short,2020-01-02 04:00,129.09,1191.605,-1566.33,-1.01,143451.19,-1.01,3267.79,2.11,1832.28,1.18
209,Entry Short,Short,2020-01-02 04:00,129.09,1189.6085,-4278.05,-2.79,139173.14,-2.79,3703.47,2.41,5075.84,3.31
209,Exit Short,Long,2020-01-03 12:00,132.49,1189.6085,-4278.05,-2.79,139173.14,-2.79,3703.47,2.41,5075.84,3.31
210,Entry Long,Long,2020-01-03 12:00,132.49,1127.3367,111985.75,74.98,251158.88,75.07,175662.31,117.61,1870.67,1.25
210,Exit Long,Short,2020-03-03 00:00,232.10,1127.3367,111985.75,74.98,251158.88,75.07,175662.31,117.61,1870.67,1.25
211,Entry Short,Short,2020-03-03 00:00,232.10,1126.0446,-4268.53,-1.63,246890.34,-1.63,13913.32,5.32,6197.83,2.37
211,Exit Short,Long,2020-03-06 08:00,235.54,1126.0446,-4268.53,-1.63,246890.34,-1.63,13913.32,5.32,6197.83,2.37
212,Entry Long,Long,2020-03-06 08:00,235.54,1091.6771,-4683.68,-1.82,242206.67,-1.82,17699.74,6.88,7037.67,2.74
212,Exit Long,Short,2020-03-08 04:00,231.60,1091.6771,-4683.68,-1.82,242206.67,-1.82,17699.74,6.88,7037.67,2.74
213,Entry Short,Short,2020-03-08 04:00,231.60,1089.7941,93294.02,36.96,335500.70,36.99,158484.72,62.79,1398.97,0.55
213,Exit Short,Long,2020-03-20 12:00,145.71,1089.7941,93294.02,36.96,335500.70,36.99,158484.72,62.79,1398.97,0.55
214,Entry Long,Long,2020-03-20 12:00,145.71,2372.9208,94824.95,27.43,430325.62,27.45,193347.30,55.92,69002.84,19.96
214,Exit Long,Short,2020-05-10 04:00,185.92,2372.9208,94824.95,27.43,430325.62,27.45,193347.30,55.92,69002.84,19.96
215,Entry Short,Short,2020-05-10 04:00,185.92,2370.1406,-29645.83,-6.73,400679.80,-6.73,23181.30,5.26,29957.25,6.8
215,Exit Short,Long,2020-05-13 16:00,198.14,2370.1406,-29645.83,-6.73,400679.80,-6.73,23181.30,5.26,29957.25,6.8
216,Entry Long,Long,2020-05-13 16:00,198.14,2074.2282,-1031.02,-0.25,399648.78,-0.25,16036.68,3.9,6033.11,1.47
216,Exit Long,Short,2020-05-15 16:00,197.94,2074.2282,-1031.02,-0.25,399648.78,-0.25,16036.68,3.9,6033.11,1.47
217,Entry Short,Short,2020-05-15 16:00,197.94,2071.1147,-1899.99,-0.46,397748.80,-0.46,12699.13,3.1,4118.32,1
217,Exit Short,Long,2020-05-16 04:00,198.56,2071.1147,-1899.99,-0.46,397748.80,-0.46,12699.13,3.1,4118.32,1
218,Entry Long,Long,2020-05-16 04:00,198.56,2053.6286,722.20,0.18,398471.00,0.18,37706.84,9.25,4330.94,1.06
218,Exit Long,Short,2020-05-21 16:00,199.21,2053.6286,722.20,0.18,398471.00,0.18,37706.84,9.25,4330.94,1.06
219,Entry Short,Short,2020-05-21 16:00,199.21,2051.9945,-12913.83,-3.16,385557.20,-3.16,15083.38,3.69,13213.63,3.23
219,Exit Short,Long,2020-05-22 16:00,205.20,2051.9945,-12913.83,-3.16,385557.20,-3.16,15083.38,3.69,13213.63,3.23
220,Entry Long,Long,2020-05-22 16:00,205.20,1929.5936,-10813.10,-2.73,374744.06,-2.73,11280.60,2.85,11295.65,2.85
220,Exit Long,Short,2020-05-25 00:00,199.90,1929.5936,-10813.10,-2.73,374744.06,-2.73,11280.60,2.85,11295.65,2.85
221,Entry Short,Short,2020-05-25 00:00,199.90,1926.1299,-13260.99,-3.44,361483.10,-3.45,5489.61,1.43,13540.55,3.52
221,Exit Short,Long,2020-05-27 12:00,206.48,1926.1299,-13260.99,-3.44,361483.10,-3.45,5489.61,1.43,13540.55,3.52
222,Entry Long,Long,2020-05-27 12:00,206.48,1800.5684,35336.73,9.5,396819.80,9.51,84924.06,22.84,3537.86,0.95
222,Exit Long,Short,2020-06-15 16:00,226.43,1800.5684,35336.73,9.5,396819.80,9.51,84924.06,22.84,3537.86,0.95
223,Entry Short,Short,2020-06-15 16:00,226.43,1798.0196,-14843.69,-3.65,381976.12,-3.65,1151.05,0.28,19849.82,4.88
223,Exit Short,Long,2020-06-22 04:00,234.34,1798.0196,-14843.69,-3.65,381976.12,-3.65,1151.05,0.28,19849.82,4.88
224,Entry Long,Long,2020-06-22 04:00,234.34,1674.1779,-4335.84,-1.11,377640.28,-1.11,24651.01,6.28,5768.81,1.47
224,Exit Long,Short,2020-06-24 16:00,232.10,1674.1779,-4335.84,-1.11,377640.28,-1.11,24651.01,6.28,5768.81,1.47
225,Entry Short,Short,2020-06-24 16:00,232.10,1671.399,3900.81,1.01,381541.10,1.01,26618.57,6.86,6424.98,1.66
225,Exit Short,Long,2020-07-01 16:00,229.42,1671.399,3900.81,1.01,381541.10,1.01,26618.57,6.86,6424.98,1.66
226,Entry Long,Long,2020-07-01 16:00,229.42,1707.9098,-1935.98,-0.49,379605.12,-0.49,5325.15,1.36,3351.03,0.86
226,Exit Long,Short,2020-07-02 08:00,228.63,1707.9098,-1935.98,-0.49,379605.12,-0.49,5325.15,1.36,3351.03,0.86
227,Entry Short,Short,2020-07-02 08:00,228.63,1705.3663,-1199.24,-0.31,378405.88,-0.31,9530.49,2.44,5050.40,1.3
227,Exit Short,Long,2020-07-04 20:00,228.99,1705.3663,-1199.24,-0.31,378405.88,-0.31,9530.49,2.44,5050.40,1.3
228,Entry Long,Long,2020-07-04 20:00,228.99,1697.5972,-1872.31,-0.48,376533.56,-0.48,1168.38,0.3,3007.71,0.77
228,Exit Long,Short,2020-07-05 04:00,228.23,1697.5972,-1872.31,-0.48,376533.56,-0.48,1168.38,0.3,3007.71,0.77
229,Entry Short,Short,2020-07-05 04:00,228.23,1694.8875,-8365.60,-2.16,368167.97,-2.16,8489.40,2.19,10323.85,2.67
229,Exit Short,Long,2020-07-06 08:00,232.82,1694.8875,-8365.60,-2.16,368167.97,-2.16,8489.40,2.19,10323.85,2.67
230,Entry Long,Long,2020-07-06 08:00,232.82,1625.8497,251428.61,66.42,619596.56,66.49,346314.75,91.49,4836.28,1.28
230,Exit Long,Short,2020-08-22 00:00,387.93,1625.8497,251428.61,66.42,619596.56,66.49,346314.75,91.49,4836.28,1.28
231,Entry Short,Short,2020-08-22 00:00,387.93,1624.1839,-31827.74,-5.05,587768.80,-5.06,12537.16,1.99,33882.02,5.38
231,Exit Short,Long,2020-08-24 12:00,406.93,1624.1839,-31827.74,-5.05,587768.80,-5.06,12537.16,1.99,33882.02,5.38
232,Entry Long,Long,2020-08-24 12:00,406.93,1469.8861,-17979.17,-3.01,569789.70,-3.01,4681.30,0.78,22394.01,3.74
232,Exit Long,Short,2020-08-25 08:00,395.30,1469.8861,-17979.17,-3.01,569789.70,-3.01,4681.30,0.78,22394.01,3.74
233,Entry Short,Short,2020-08-25 08:00,395.30,1467.8104,-2236.43,-0.39,567553.25,-0.39,36700.43,6.33,5675.25,0.98
233,Exit Short,Long,2020-08-28 16:00,396.23,1467.8104,-2236.43,-0.39,567553.25,-0.39,36700.43,6.33,5675.25,0.98
234,Entry Long,Long,2020-08-28 16:00,396.23,1458.722,9817.43,1.7,577370.70,1.7,134658.75,23.3,8281.42,1.43
234,Exit Long,Short,2020-09-03 16:00,403.56,1458.722,9817.43,1.7,577370.70,1.7,134658.75,23.3,8281.42,1.43
235,Entry Short,Short,2020-09-03 16:00,403.56,1456.5674,42760.62,7.27,620131.30,7.28,138136.97,23.5,6500.18,1.11
235,Exit Short,Long,2020-09-12 00:00,373.62,1456.5674,42760.62,7.27,620131.30,7.28,138136.97,23.5,6500.18,1.11
236,Entry Long,Long,2020-09-12 00:00,373.62,1687.5649,-8298.03,-1.32,611833.25,-1.32,1079.68,0.17,10716.40,1.7
236,Exit Long,Short,2020-09-12 04:00,369.26,1687.5649,-8298.03,-1.32,611833.25,-1.32,1079.68,0.17,10716.40,1.7
237,Entry Short,Short,2020-09-12 04:00,369.26,1685.2641,-7628.97,-1.23,604204.30,-1.23,7167.52,1.15,9803.09,1.58
237,Exit Short,Long,2020-09-12 16:00,373.23,1685.2641,-7628.97,-1.23,604204.30,-1.23,7167.52,1.15,9803.09,1.58
238,Entry Long,Long,2020-09-12 16:00,373.23,1647.1773,-2864.38,-0.47,601339.94,-0.47,27870.37,4.53,3771.91,0.61
238,Exit Long,Short,2020-09-13 12:00,372.05,1647.1773,-2864.38,-0.47,601339.94,-0.47,27870.37,4.53,3771.91,0.61
239,Entry Short,Short,2020-09-13 12:00,372.05,1644.4014,-19118.42,-3.12,582221.50,-3.13,35800.20,5.85,20109.45,3.29
239,Exit Short,Long,2020-09-14 16:00,383.11,1644.4014,-19118.42,-3.12,582221.50,-3.13,35800.20,5.85,20109.45,3.29
240,Entry Long,Long,2020-09-14 16:00,383.11,1547.0595,-27339.38,-4.61,554882.10,-4.62,1922.48,0.32,31540.42,5.32
240,Exit Long,Short,2020-09-15 16:00,366.00,1547.0595,-27339.38,-4.61,554882.10,-4.62,1922.48,0.32,31540.42,5.32
241,Entry Short,Short,2020-09-15 16:00,366.00,1544.554,-17897.17,-3.17,536984.94,-3.17,16566.11,2.93,29770.51,5.27
241,Exit Short,Long,2020-09-17 04:00,377.03,1544.554,-17897.17,-3.17,536984.94,-3.17,16566.11,2.93,29770.51,5.27
242,Entry Long,Long,2020-09-17 04:00,377.03,1451.9314,-9946.93,-1.82,527038.00,-1.82,24431.98,4.46,10399.85,1.9
242,Exit Long,Short,2020-09-20 16:00,370.74,1451.9314,-9946.93,-1.82,527038.00,-1.82,24431.98,4.46,10399.85,1.9
243,Entry Short,Short,2020-09-20 16:00,370.74,1449.646,15659.66,2.91,542697.70,2.92,82879.08,15.42,9187.94,1.71
243,Exit Short,Long,2020-09-27 04:00,359.39,1449.646,15659.66,2.91,542697.70,2.92,82879.08,15.42,9187.94,1.71
244,Entry Long,Long,2020-09-27 04:00,359.39,1538.7149,-8594.18,-1.55,534103.50,-1.55,3816.72,0.69,11016.50,1.99
244,Exit Long,Short,2020-09-27 08:00,354.34,1538.7149,-8594.18,-1.55,534103.50,-1.55,3816.72,0.69,11016.50,1.99
245,Entry Short,Short,2020-09-27 08:00,354.34,1536.6947,-2723.70,-0.5,531379.80,-0.5,10502.15,1.93,4050.35,0.74
245,Exit Short,Long,2020-09-27 16:00,355.58,1536.6947,-2723.70,-0.5,531379.80,-0.5,10502.15,1.93,4050.35,0.74
246,Entry Long,Long,2020-09-27 16:00,355.58,1523.6785,-3050.81,-0.56,528329.00,-0.56,1985.83,0.37,6622.95,1.22
246,Exit Long,Short,2020-09-27 20:00,354.11,1523.6785,-3050.81,-0.56,528329.00,-0.56,1985.83,0.37,6622.95,1.22
247,Entry Short,Short,2020-09-27 20:00,354.11,1521.3736,-6091.23,-1.13,522237.78,-1.13,2425.70,0.45,6017.92,1.12
247,Exit Short,Long,2020-09-28 00:00,357.58,1521.3736,-6091.23,-1.13,522237.78,-1.13,2425.70,0.45,6017.92,1.12
248,Entry Long,Long,2020-09-28 00:00,357.58,1490.3429,-6264.83,-1.18,515972.94,-1.18,15427.75,2.89,9162.90,1.72
248,Exit Long,Short,2020-09-29 00:00,353.91,1490.3429,-6264.83,-1.18,515972.94,-1.18,15427.75,2.89,9162.90,1.72
249,Entry Short,Short,2020-09-29 00:00,353.91,1487.2952,-6341.32,-1.2,509631.62,-1.21,4751.27,0.9,8277.44,1.57
249,Exit Short,Long,2020-09-29 12:00,357.64,1487.2952,-6341.32,-1.2,509631.62,-1.21,4751.27,0.9,8277.44,1.57
250,Entry Long,Long,2020-09-29 12:00,357.64,1454.2259,-4180.47,-0.8,505451.12,-0.8,2649.27,0.51,4854.54,0.93
250,Exit Long,Short,2020-09-29 16:00,355.30,1454.2259,-4180.47,-0.8,505451.12,-0.8,2649.27,0.51,4854.54,0.93
251,Entry Short,Short,2020-09-29 16:00,355.30,1451.8397,-2255.74,-0.44,503195.40,-0.44,4694.56,0.91,3493.82,0.68
251,Exit Short,Long,2020-09-29 20:00,356.32,1451.8397,-2255.74,-0.44,503195.40,-0.44,4694.56,0.91,3493.82,0.68
252,Entry Long,Long,2020-09-29 20:00,356.32,1441.3543,-1692.15,-0.33,501503.25,-0.33,5827.05,1.13,2186.88,0.43
252,Exit Long,Short,2020-09-30 04:00,355.68,1441.3543,-1692.15,-0.33,501503.25,-0.33,5827.05,1.13,2186.88,0.43
253,Entry Short,Short,2020-09-30 04:00,355.68,1439.1804,-3245.08,-0.63,498258.16,-0.63,5545.51,1.08,3722.81,0.73
253,Exit Short,Long,2020-09-30 16:00,357.40,1439.1804,-3245.08,-0.63,498258.16,-0.63,5545.51,1.08,3722.81,0.73
254,Entry Long,Long,2020-09-30 16:00,357.40,1423.8993,-3651.70,-0.72,494606.47,-0.72,1469.39,0.29,4382.83,0.86
254,Exit Long,Short,2020-09-30 20:00,355.37,1423.8993,-3651.70,-0.72,494606.47,-0.72,1469.39,0.29,4382.83,0.86
255,Entry Short,Short,2020-09-30 20:00,355.37,1421.0141,-7099.95,-1.41,487506.50,-1.41,161.25,0.03,9089.56,1.8
255,Exit Short,Long,2020-10-01 00:00,359.83,1421.0141,-7099.95,-1.41,487506.50,-1.41,161.25,0.03,9089.56,1.8
256,Entry Long,Long,2020-10-01 00:00,359.83,1383.6811,-9996.72,-2.01,477509.78,-2.01,14321.28,2.88,20187.73,4.05
256,Exit Long,Short,2020-10-01 20:00,353.14,1383.6811,-9996.72,-2.01,477509.78,-2.01,14321.28,2.88,20187.73,4.05
257,Entry Short,Short,2020-10-01 20:00,353.14,1381.538,-400.00,-0.08,477109.78,-0.08,25745.16,5.28,2313.88,0.47
257,Exit Short,Long,2020-10-04 20:00,352.90,1381.538,-400.00,-0.08,477109.78,-0.08,25745.16,5.28,2313.88,0.47
258,Entry Long,Long,2020-10-04 20:00,352.90,1381.6548,-1504.53,-0.31,475605.28,-0.31,1665.34,0.34,3087.55,0.63
258,Exit Long,Short,2020-10-05 00:00,352.34,1381.6548,-1504.53,-0.31,475605.28,-0.31,1665.34,0.34,3087.55,0.63
259,Entry Short,Short,2020-10-05 00:00,352.34,1379.2656,-1419.11,-0.29,474186.16,-0.29,4876.73,1,5550.52,1.14
259,Exit Short,Long,2020-10-05 16:00,352.84,1379.2656,-1419.11,-0.29,474186.16,-0.29,4876.73,1,5550.52,1.14
260,Entry Long,Long,2020-10-05 16:00,352.84,1373.3666,-2524.63,-0.52,471661.53,-0.52,1339.54,0.28,4936.74,1.02
260,Exit Long,Short,2020-10-05 20:00,351.53,1373.3666,-2524.63,-0.52,471661.53,-0.52,1339.54,0.28,4936.74,1.02
261,Entry Short,Short,2020-10-05 20:00,351.53,1371.2161,-3604.75,-0.75,468056.78,-0.75,214.39,0.04,3940.39,0.82
261,Exit Short,Long,2020-10-06 00:00,353.63,1371.2161,-3604.75,-0.75,468056.78,-0.75,214.39,0.04,3940.39,0.82
262,Entry Long,Long,2020-10-06 00:00,353.63,1352.9613,-4692.39,-0.98,463364.40,-0.98,1630.02,0.34,4390.66,0.92
262,Exit Long,Short,2020-10-06 08:00,350.69,1352.9613,-4692.39,-0.98,463364.40,-0.98,1630.02,0.34,4390.66,0.92
263,Entry Short,Short,2020-10-06 08:00,350.69,1350.8234,1317.17,0.28,464681.56,0.28,24648.45,5.2,3408.15,0.72
263,Exit Short,Long,2020-10-08 16:00,349.19,1350.8234,1317.17,0.28,464681.56,0.28,24648.45,5.2,3408.15,0.72
264,Entry Long,Long,2020-10-08 16:00,349.19,1360.3145,23265.44,4.9,487947.00,4.9,61687.69,12.99,2900.04,0.61
264,Exit Long,Short,2020-10-17 20:00,366.83,1360.3145,23265.44,4.9,487947.00,4.9,61687.69,12.99,2900.04,0.61
265,Entry Short,Short,2020-10-17 20:00,366.83,1358.4529,-10440.52,-2.1,477506.50,-2.1,998.30,0.2,10643.65,2.14
265,Exit Short,Long,2020-10-18 08:00,373.96,1358.4529,-10440.52,-2.1,477506.50,-2.1,998.30,0.2,10643.65,2.14
266,Entry Long,Long,2020-10-18 08:00,373.96,1304.6515,5525.80,1.13,483032.28,1.13,60652.64,12.43,11703.34,2.4
266,Exit Long,Short,2020-10-30 08:00,378.76,1304.6515,5525.80,1.13,483032.28,1.13,60652.64,12.43,11703.34,2.4
267,Entry Short,Short,2020-10-30 08:00,378.76,1302.6793,-24101.62,-4.88,458930.66,-4.89,6755.60,1.37,25811.38,5.23
267,Exit Short,Long,2020-11-02 00:00,396.68,1302.6793,-24101.62,-4.88,458930.66,-4.89,6755.60,1.37,25811.38,5.23
268,Entry Long,Long,2020-11-02 00:00,396.68,1183.178,183059.42,39,641990.06,39.04,282451.20,60.18,31647.06,6.74
268,Exit Long,Short,2020-12-09 04:00,552.11,1183.178,183059.42,39,641990.06,39.04,282451.20,60.18,31647.06,6.74
269,Entry Short,Short,2020-12-09 04:00,552.11,1181.7935,-20729.47,-3.18,621260.60,-3.18,25131.92,3.85,31180.54,4.78
269,Exit Short,Long,2020-12-12 20:00,568.81,1181.7935,-20729.47,-3.18,621260.60,-3.18,25131.92,3.85,31180.54,4.78
270,Entry Long,Long,2020-12-12 20:00,568.81,1110.7183,28941.53,4.58,650202.10,4.58,118861.73,18.81,6682.76,1.06
270,Exit Long,Short,2020-12-22 08:00,595.74,1110.7183,28941.53,4.58,650202.10,4.58,118861.73,18.81,6682.76,1.06
271,Entry Short,Short,2020-12-22 08:00,595.74,1109.0381,-34953.07,-5.29,615249.06,-5.29,8088.43,1.22,42916.23,6.5
271,Exit Short,Long,2020-12-22 16:00,626.34,1109.0381,-34953.07,-5.29,615249.06,-5.29,8088.43,1.22,42916.23,6.5
272,Entry Long,Long,2020-12-22 16:00,626.34,999.2583,-41737.89,-6.67,573511.20,-6.68,11621.62,1.86,75473.73,12.06
272,Exit Long,Short,2020-12-24 00:00,585.48,999.2583,-41737.89,-6.67,573511.20,-6.68,11621.62,1.86,75473.73,12.06
273,Entry Short,Short,2020-12-24 00:00,585.48,997.3869,-27655.88,-4.74,545855.30,-4.74,19559.65,3.35,29900.77,5.12
273,Exit Short,Long,2020-12-25 00:00,612.31,997.3869,-27655.88,-4.74,545855.30,-4.74,19559.65,3.35,29900.77,5.12
274,Entry Long,Long,2020-12-25 00:00,612.31,53.2409,19423.72,59.58,564886.25,3.5,21205.89,65.05,451.97,1.39
274,Exit Long,Trim Long,2021-01-04 00:00,978.33,53.2409,19423.72,59.58,564886.25,3.5,21205.89,65.05,451.97,1.39
275,Entry Long,Long,2020-12-25 00:00,612.31,50.121,20443.09,66.61,585352.30,3.56,20702.02,67.46,425.49,1.39
275,Exit Long,Trim Long,2021-01-04 04:00,1021.41,50.121,20443.09,66.61,585352.30,3.56,20702.02,67.46,425.49,1.39
276,Entry Long,Long,2020-12-25 00:00,612.31,47.1839,20324.35,70.35,605698.40,3.41,25960.62,89.86,400.56,1.39
276,Exit Long,Trim Long,2021-01-04 08:00,1044.30,47.1839,20324.35,70.35,605698.40,3.41,25960.62,89.86,400.56,1.39
277,Entry Long,Long,2020-12-25 00:00,612.31,44.4189,18942.47,69.65,624661.25,3.08,24439.31,89.86,377.08,1.39
277,Exit Long,Trim Long,2021-01-04 16:00,1040.00,44.4189,18942.47,69.65,624661.25,3.08,24439.31,89.86,377.08,1.39
278,Entry Long,Long,2020-12-25 00:00,612.31,41.816,17922.72,70,642603.10,2.82,23007.20,89.86,354.99,1.39
278,Exit Long,Trim Long,2021-01-04 20:00,1042.16,41.816,17922.72,70,642603.10,2.82,23007.20,89.86,354.99,1.39
279,Entry Long,Long,2020-12-25 00:00,612.31,39.3655,16844.48,69.88,659465.70,2.58,21658.93,89.86,334.18,1.39
279,Exit Long,Trim Long,2021-01-05 00:00,1041.45,39.3655,16844.48,69.88,659465.70,2.58,21658.93,89.86,334.18,1.39
280,Entry Long,Long,2020-12-25 00:00,612.31,37.0587,15886.29,70.01,675369.00,2.37,20389.72,89.86,314.60,1.39
280,Exit Long,Trim Long,2021-01-05 12:00,1042.23,37.0587,15886.29,70.01,675369.00,2.37,20389.72,89.86,314.60,1.39
281,Entry Long,Long,2020-12-25 00:00,612.31,34.8871,15324.90,71.74,690709.94,2.24,19194.91,89.86,296.16,1.39
281,Exit Long,Trim Long,2021-01-05 16:00,1052.83,34.8871,15324.90,71.74,690709.94,2.24,19194.91,89.86,296.16,1.39
